0.1190	0.1016	0.1000	0.495	0.800	1.00
0.1410	0.0795	0.1000	0.297	0.800	1.00
0.1100	0.0795	0.1000	0.495	0.800	1.00
0.1020	0.0508	0.1000	0.297	0.800	1.00
0.0800	0.0508	0.1000	0.495	0.800	1.00
0.1620	0.1016	0.1000	0.396	1.400	1.00
0.1500	0.0795	0.1000	0.396	1.400	1.00
0.1180	0.1016	0.1000	0.297	0.240	1.00
0.1180	0.1016	0.1000	0.396	0.240	1.00
0.1390	0.1016	0.1000	0.495	0.240	1.00
0.0830	0.0795	0.1000	0.297	0.240	1.00
0.0790	0.0795	0.1000	0.396	0.240	1.00
0.0870	0.0795	0.1000	0.495	0.240	1.00
0.0640	0.0508	0.1000	0.297	0.240	1.00
0.0680	0.0508	0.1000	0.396	0.240	1.00
0.0810	0.0508	0.1000	0.495	0.240	1.00
0.0894	0.1016	0.1000	0.297	0.240	1.00
0.1026	0.1016	0.1000	0.396	0.240	1.00
0.1220	0.1016	0.1000	0.495	0.240	1.00
0.0840	0.0508	0.1020	0.500	0.250	1.34
0.0990	0.0508	0.1020	0.750	0.250	1.34
0.1140	0.0508	0.1020	1.000	0.250	1.34
0.1570	0.0508	0.1020	1.200	0.250	1.34
0.0860	0.0508	0.1020	0.500	1.500	1.25
0.0870	0.0508	0.1020	0.650	1.500	1.25
0.0860	0.0508	0.1020	0.750	1.500	1.25
0.0980	0.0508	0.1020	0.850	1.500	1.25
0.1150	0.0508	0.1020	1.000	1.500	1.25
0.1290	0.0508	0.1020	1.200	1.500	1.25
0.1500	0.0508	0.1020	1.500	1.500	1.25
0.0970	0.0508	0.1020	0.500	2.500	1.25
0.0730	0.0508	0.1020	0.620	2.500	1.25
0.0750	0.0508	0.1020	0.750	2.500	1.25
0.1030	0.0508	0.1020	1.000	2.500	1.25
0.1070	0.0508	0.1020	1.200	2.500	1.25
0.0870	0.0508	0.2470	0.820	2.500	1.25
0.1130	0.0508	0.2160	1.410	2.500	1.25
0.0940	0.0508	0.2410	0.790	2.500	1.25
0.1200	0.1016	0.1020	0.500	0.250	1.34
0.1500	0.1016	0.1020	0.750	0.250	1.34
0.1590	0.1016	0.1020	1.000	0.250	1.34
0.1850	0.1016	0.1020	1.200	0.250	1.34
0.1320	0.1016	0.1020	0.500	1.500	1.25
0.1230	0.1016	0.1020	0.650	1.500	1.25
0.1240	0.1016	0.1020	0.750	1.500	1.25
0.1390	0.1016	0.1020	0.850	1.500	1.25
0.1540	0.1016	0.1020	1.000	1.500	1.25
0.1740	0.1016	0.1020	1.200	1.500	1.25
0.1600	0.1016	0.1020	0.500	2.500	1.25
0.1410	0.1016	0.1020	0.620	2.500	1.25
0.1390	0.1016	0.1020	0.750	2.500	1.25
0.1490	0.1016	0.1020	1.000	2.500	1.25
0.1590	0.1016	0.1020	1.200	2.5000	1.25
0.0960	0.0760	0.0500	0.261	0.5800	1.31
0.0860	0.0650	0.0500	0.261	0.5800	1.31
0.0790	0.0570	0.0500	0.261	0.5800	1.31
0.0800	0.0760	0.0410	0.226	0.5800	1.31
0.0680	0.0650	0.0410	0.226	0.5800	1.31
0.0600	0.0570	0.0410	0.226	0.5800	1.31
0.0720	0.0760	0.0350	0.185	0.5800	1.31
0.0620	0.0650	0.0350	0.185	0.5800	1.31
0.0540	0.0570	0.0350	0.185	0.5800	1.31
0.0930	0.0760	0.0500	0.232	0.2600	1.39
0.0840	0.0650	0.0500	0.232	0.2600	1.39
0.0760	0.0570	0.0500	0.232	0.2600	1.39
0.0700	0.0760	0.0410	0.205	0.2600	1.39
0.0630	0.0650	0.0410	0.205	0.2600	1.39
0.0560	0.0570	0.0410	0.205	0.2600	1.39
0.0600	0.0760	0.0350	0.172	0.2600	1.39
0.0560	0.0650	0.0350	0.172	0.2600	1.39
0.0520	0.0570	0.0350	0.172	0.2600	1.39
0.0670	0.0500	0.1700	0.243	0.6000	1.40
0.0480	0.0500	0.1700	0.245	0.6000	1.40
0.0850	0.0500	0.3200	0.348	0.6000	1.40
0.1150	0.0500	0.3300	0.448	0.6000	1.40
0.0350	0.0250	0.4000	0.242	0.1400	2.64
0.0410	0.0250	0.4000	0.282	0.1400	2.64
0.0700	0.0750	0.4000	0.212	0.1400	2.64
